Date,1COV.DE,ADS.DE,AFX.DE,ALV.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DHL.DE,DTE.DE,ENR.DE,EOAN.DE,EVK.DE,FRE.DE,HEI.DE,HEN3.DE,HFG.DE,IFX.DE,LEG.DE,MRK.DE,MTX.DE,MUV2.DE,PAH3.DE,PUM.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,UTDI.DE,VNA.DE,VOW3.DE,ZAL.DE
2022-08-31,30.1200008392334,145.86578369140625,120.88352966308594,145.50843811035156,50.04426574707031,98.451171875,60.49620056152344,59.453590393066406,6.165934085845947,52.21036529541016,159.1294403076172,7.62227201461792,33.02173614501953,17.095460891723633,14.675000190734863,7.543698787689209,15.46876335144043,23.294189453125,41.377960205078125,59.26038360595703,23.86000061035156,23.6141300201416,70.50043487548828,163.56771850585938,170.8154296875,214.49819946289065,60.37547302246094,57.39316940307617,44.901763916015625,153.33627319335938,34.98008346557617,81.73411560058594,46.163551330566406,93.30331420898438,412.2021484375,101.05672454833984,21.29347038269043,23.761981964111328,98.79148864746094,23.11000061035156
2022-09-30,29.540000915527344,116.94445037841795,104.58080291748048,139.65634155273438,45.1111946105957,98.793701171875,57.63072204589844,56.69084548950195,6.828097343444824,41.73741149902344,158.94049072265625,7.002270221710205,28.231111526489254,15.91621208190918,11.385000228881836,6.999416828155518,14.349888801574709,20.734285354614254,37.47870635986328,56.289981842041016,21.75,22.069005966186523,57.4337043762207,159.17794799804688,149.7487030029297,222.8728179931641,49.82175827026367,45.11882019042969,42.649227142333984,153.1427001953125,34.713687896728516,80.945068359375,41.94791793823242,93.4140853881836,353.92498779296875,97.2798080444336,18.186796188354492,19.546430587768555,87.85172271728516,20.229999542236328
2022-10-31,34.439998626708984,97.36846160888672,119.27759552001952,157.26441955566406,50.63413619995117,95.1042251586914,65.47785949707031,55.836578369140625,7.52932071685791,47.66875457763672,155.53970336914062,8.846708297729492,32.58168411254883,17.43758773803711,11.8149995803833,7.513558864593506,15.5186767578125,22.00951385498047,42.80004119873047,58.83604431152344,20.260000228881836,23.94453239440918,61.88912582397461,157.46018981933594,175.96078491210938,240.79269409179688,48.48541259765625,42.146636962890625,43.36368942260742,159.24130249023438,35.81600570678711,93.98365020751952,44.12678527832031,102.12781524658205,353.92498779296875,100.08829498291016,17.87046241760254,19.713642120361328,89.89511108398438,23.329999923706055
2022-11-30,38.16999816894531,120.2694320678711,125.70134735107422,176.3830108642578,52.689186096191406,101.7296142578125,71.06883239746094,54.509727478027344,7.445620059967041,52.02870178222656,166.16720581054688,9.269810676574709,34.323734283447266,17.657787322998047,15.8100004196167,8.08797836303711,15.576909065246582,25.088956832885746,47.81861114501953,63.134822845458984,23.3799991607666,30.63034439086914,56.81593704223633,165.8580780029297,194.5519561767578,271.2294616699219,49.9759521484375,45.8054313659668,46.95582962036133,188.18544006347656,38.58097457885742,100.51737213134766,47.99190139770508,121.12447357177734,353.2311706542969,105.51155090332033,19.05553436279297,20.672924041748047,97.23461151123048,29.739999771118164
2022-12-31,36.54999923706055,125.38475799560548,114.75176239013672,173.40518188476562,45.97697830200195,104.91019439697266,68.6562271118164,54.273441314697266,8.217525482177734,50.84788131713867,152.4695281982422,9.696578025817873,31.91934585571289,16.958974838256836,17.575000762939453,8.274133682250977,14.919724464416504,24.796127319335938,48.88287734985352,59.97991943359375,20.530000686645508,27.62755966186523,56.965702056884766,172.6336212158203,196.29942321777344,273.7508544921875,43.89385986328125,53.329933166503906,46.648216247558594,180.10238647460938,38.204349517822266,92.75196075439452,44.26888275146485,119.66603088378906,366.1156005859375,98.4419403076172,17.837411880493164,19.379215240478516,80.91533660888672,33.11000061035156
2023-01-31,42.119998931884766,144.98043823242188,128.42657470703125,189.20066833496097,54.23047637939453,109.2162094116211,76.76686096191406,62.125457763671875,9.732502937316896,58.42329025268555,155.16183471679688,11.180188179016112,35.730072021484375,18.607738494873047,19.1200008392334,8.852100372314453,16.937026977539062,25.060619354248047,57.61720657348633,60.330467224121094,22.18000030517578,31.985971450805664,66.99974822998047,182.31980895996097,222.12318420410156,298.0642395019531,46.909202575683594,58.653526306152344,44.30637741088867,207.1588897705078,37.478660583496094,104.28942108154295,46.48564147949219,131.90585327148438,406.65191650390625,94.40354919433594,20.103681564331055,22.767498016357425,102.54103088378906,42.59000015258789
2023-02-28,41.650001525878906,139.3535614013672,122.9274673461914,191.74693298339844,53.55497360229492,110.58631134033205,80.48868560791016,64.8882064819336,10.718308448791504,61.76591873168945,155.8703155517578,10.806537628173828,36.40148162841797,19.322019577026367,18.969999313354492,9.17033576965332,16.82888412475586,24.58831214904785,59.74574279785156,63.48535919189453,21.270000457763672,32.569034576416016,64.37891387939453,171.1544647216797,221.8319396972656,293.6518249511719,46.05257415771485,56.810020446777344,43.22476577758789,232.90855407714844,36.9642448425293,103.42339324951172,46.779319763183594,133.56736755371094,399.02044677734375,93.74501037597656,19.565441131591797,20.989749908447266,104.33432006835938,37.599998474121094
2023-03-31,38.130001068115234,160.12969970703125,124.58206939697266,183.67657470703125,55.866905212402344,117.38785552978516,83.1153793334961,62.88885498046875,9.022909164428713,62.6015739440918,169.5207977294922,8.568302154541016,39.09621047973633,20.336572647094727,20.239999771118164,10.194186210632324,16.10515022277832,23.47366714477539,61.70913314819336,66.47420501708984,21.90999984741211,36.94404983520508,47.24989318847656,163.7108917236328,223.8706512451172,290.4100341796875,45.33300018310547,53.48042297363281,41.58746337890625,264.8536071777344,36.413089752197266,111.67955780029295,51.1749267578125,141.81008911132812,383.5591125488281,97.03770446777344,14.985692977905272,15.26047134399414,101.49089813232422,38.540000915527344
2023-04-30,39.790000915527344,156.84410095214844,119.5404052734375,196.32159423828125,56.85636901855469,123.89580535888672,83.52708435058594,67.0511474609375,9.360501289367676,57.60579681396485,163.3332061767578,9.105881690979004,39.48635482788086,19.908912658691406,22.18000030517578,10.641844749450684,16.43790054321289,24.76778793334961,62.90184020996094,67.59964752197266,24.229999542236328,32.26231002807617,52.77236557006836,155.1221466064453,230.76345825195312,306.61895751953125,43.24281692504883,49.812225341796875,40.198238372802734,257.01251220703125,39.08620071411133,118.22290802001952,54.45660400390625,141.46807861328125,349.722900390625,105.99578094482422,14.692968368530272,17.271440505981445,99.90762329101562,37.16999816894531
2023-05-31,36.060001373291016,149.03335571289062,102.90485382080078,172.611083984375,49.60661315917969,117.27867889404295,83.92231750488281,66.68762969970703,8.742047309875488,57.93806838989258,152.56399536132812,8.67819881439209,38.15260314941406,19.46749496459961,23.739999771118164,10.025760650634766,15.593546867370604,24.17268180847168,61.3604850769043,70.51876831054688,22.229999542236328,34.051666259765625,45.405948638916016,155.31301879882812,209.50254821777344,300.7657470703125,44.4592399597168,41.87387466430664,41.885154724121094,228.84278869628903,35.935420989990234,117.5685806274414,51.059104919433594,145.68646240234375,311.8262939453125,96.82465362548828,12.691097259521484,15.192584991455078,94.1723175048828,27.040000915527344
2023-06-30,47.58000183105469,175.62100219726562,97.20264434814452,194.03302001953125,50.22511291503906,119.345703125,100.53368377685548,64.8882064819336,9.43955135345459,64.28260803222656,163.16859436035156,9.092166900634766,40.584205627441406,18.745849609375,16.18000030517578,10.812914848327637,14.499628067016602,24.782052993774418,71.6776351928711,69.30782318115234,22.600000381469727,37.0469970703125,49.27167892456055,146.6090545654297,233.74278259277344,320.4033508300781,47.251861572265625,52.79404067993164,40.823394775390625,246.81011962890625,37.423248291015625,122.46969604492188,50.055294036865234,144.9263916015625,315.4070739746094,93.9004364013672,12.623175621032717,16.618350982666016,106.68736267089844,26.36000061035156
2023-07-31,48.83000183105469,181.7654571533203,103.39558410644533,197.85543823242188,52.67342376708984,115.94988250732422,99.05052185058594,65.8604736328125,10.333670616149902,67.55720520019531,168.18618774414062,9.528908729553224,42.38976287841797,18.620100021362305,15.390000343322754,10.650904655456545,16.689308166503906,27.868820190429688,70.24789428710938,66.39397430419922,25.90999984741211,39.21873474121094,60.24174118041992,154.590087890625,209.02944946289065,319.47088623046875,46.069705963134766,58.84735107421875,42.32176971435547,253.3050994873047,36.728660583496094,121.74549102783205,50.98188400268555,147.24459838867188,373.2963562011719,97.18626403808594,13.327725410461426,19.72471618652344,104.62199401855467,31.399999618530273
2023-08-31,49.06999969482422,182.18035888671875,90.01844024658203,204.18063354492188,50.09625244140625,118.90277099609376,86.81885528564453,69.84125518798828,9.64475917816162,63.83606719970703,158.1027374267578,9.502439498901367,39.091670989990234,18.52625846862793,13.15999984741211,10.535185813903809,15.70888900756836,28.923789978027344,70.80072784423828,66.90485382080078,29.81999969482422,32.37016296386719,62.338409423828125,160.5879364013672,212.4755401611328,334.0177307128906,44.52993392944336,59.38372039794922,41.86531066894531,247.3021545410156,35.724327087402344,126.07118225097656,44.64051818847656,131.94821166992188,375.3851623535156,94.037353515625,17.369098663330078,20.532649993896484,98.09613037109376,28.729999542236328
2023-09-30,51.060001373291016,164.59652709960938,81.2835464477539,205.4092559814453,45.05094528198242,120.2315673828125,86.1130142211914,68.66384887695312,10.252902030944824,62.10573959350586,157.95799255371094,9.878679275512695,34.96338653564453,18.644500732421875,12.380000114440918,10.368547439575195,15.37173080444336,28.777265548706055,70.07632446289062,63.82071304321289,28.280000686645508,30.742586135864254,61.15903091430664,152.99386596679688,169.10414123535156,344.1818542480469,41.906829833984375,56.318756103515625,37.9754753112793,240.01988220214844,32.9929084777832,120.19920349121094,46.32961654663086,128.888916015625,320.08197021484375,88.32625579833984,19.82523727416992,21.182710647583008,94.53816223144533,21.1299991607666
2023-10-31,47.70000076293945,165.1694793701172,80.22358703613281,201.0407867431641,40.303001403808594,122.10173034667967,78.29512023925781,65.5240707397461,9.64475917816162,57.15663146972656,149.7561492919922,9.78981876373291,33.3529052734375,19.214120864868164,8.369999885559082,10.387063026428224,15.402785301208496,23.678239822387695,65.27239990234375,64.40727233886719,20.559999465942383,26.93836975097656,55.074954986572266,137.70901489257812,174.2732696533203,352.9472351074219,37.86437225341797,51.05084609985352,34.84971618652344,266.0982971191406,33.91276931762695,124.03555297851562,44.70808029174805,118.72296905517578,234.93898010253903,94.0764617919922,19.22832679748535,20.151899337768555,86.63249969482422,21.989999771118164
2023-11-30,48.20000076293945,189.8065948486328,80.7928237915039,209.86875915527344,31.08465576171875,126.6786880493164,85.40716552734375,74.08368682861328,10.68525218963623,66.06874084472656,168.18618774414062,10.801321029663086,39.05084609985352,20.621749877929688,10.880000114440918,11.04898452758789,15.216460227966309,28.41584014892578,71.29637908935547,68.30500793457031,14.020000457763672,34.85565185546875,65.65189361572266,154.92864990234375,184.8576507568359,364.4168701171875,40.298831939697266,56.68272018432617,37.36024856567383,271.60919189453125,36.95393371582031,142.37567138671875,51.09770584106445,146.3135223388672,293.9223937988281,100.92194366455078,20.118797302246097,23.699377059936523,92.3512954711914,21.86000061035156
2023-12-31,52.68000030517578,181.92352294921875,97.00634765625,220.19834899902344,33.3347282409668,133.56875610351562,90.04430389404297,77.76544189453125,10.224394798278809,71.55741882324219,179.958251953125,11.68803882598877,40.6976203918457,20.41060447692871,12.0,11.248022079467772,16.41425895690918,27.419479370117188,77.14877319335938,68.92939758300781,14.3100004196167,37.06170272827149,74.2444839477539,139.40194702148438,192.2421112060547,349.77679443359375,41.610382080078125,48.388153076171875,39.09678268432617,282.4342041015625,38.65285873413086,136.5037078857422,50.76953887939453,161.43890380859375,331.421142578125,97.4405288696289,22.54557991027832,26.50392723083496,97.0200653076172,21.450000762939453
2024-01-31,49.08000183105469,173.98114013671875,96.7315444946289,225.52244567871097,28.646255493164062,133.71640014648438,86.47040557861328,76.86836242675781,10.148377418518066,70.88761901855469,178.26963806152344,11.376080513000488,40.393672943115234,21.344331741333008,13.96500015258789,11.627586364746094,15.212024688720703,25.514671325683594,81.85738372802734,67.26434326171875,12.369999885559082,33.08590316772461,72.50349426269531,147.4313201904297,210.40786743164065,367.58734130859375,41.7720832824707,36.01335144042969,38.89122772216797,319.63287353515625,32.22323226928711,157.3687744140625,50.055294036865234,158.36062622070312,339.08001708984375,93.82220458984376,23.798110961914062,26.977540969848633,103.9971694946289,18.68000030517578
2024-02-29,50.29999923706055,184.8475646972656,111.6397476196289,231.0285491943359,27.843366622924805,130.46823120117188,97.58522033691406,78.84941101074219,10.162630081176758,68.91542053222656,186.80921936035156,11.686148643493652,38.93289566040039,20.631132125854492,14.204999923706056,10.933263778686523,15.13660717010498,25.28023147583008,85.49845123291016,65.80742645263672,12.8100004196167,32.44860076904297,63.66754531860352,152.65528869628906,218.8754119873047,401.3434448242187,44.3592529296875,40.67784881591797,39.35447311401367,417.2547607421875,29.097585678100582,169.19100952148438,53.56861877441406,173.80906677246094,347.9324951171875,92.47266387939452,21.919313430786133,23.959400177001953,108.77008056640624,19.520000457763672
2024-03-31,50.68000030517578,204.48614501953125,113.65171813964844,252.8253936767578,28.180381774902344,132.83053588867188,95.5659637451172,72.96234130859375,12.096332550048828,62.23598098754883,182.9977569580078,13.78477668762207,36.215484619140625,21.114418029785156,17.0049991607666,11.928459167480469,16.258989334106445,24.420625686645508,97.1746597290039,70.48092651367188,6.5920000076293945,31.22968482971191,74.48784637451172,158.26620483398438,231.57666015625,421.7649536132813,44.12569046020508,40.24684143066406,39.35447311401367,512.7116088867188,29.529354095458984,176.6092529296875,54.74616622924805,172.914306640625,366.6321411132813,108.50086212158205,20.41236114501953,25.445253372192383,106.60057830810548,26.489999771118164
