Date,ACS.MC,ACX.MC,AMS.MC,ANA.MC,APAM.MC,BBVA.MC,BKT.MC,CABK.MC,CIE.MC,CLNX.MC,COL.MC,ELE.MC,ENG.MC,FAE.MC,FDR.MC,FER.MC,GRF.MC,IAG.MC,IBE.MC,IDR.MC,ITX.MC,LOG.MC,MAP.MC,MRL.MC,NTGY.MC,PHM.MC,RED.MC,REP.MC,SAB.MC,SAN.MC,SCYR.MC,SLR.MC,TEF.MC,UNI.MC,VIS.MC
2022-08-31,18.79499626159668,7.514246463775635,50.00291442871094,175.12060546875,21.32844352722168,3.6103668212890625,4.086747169494629,2.366973400115967,21.99497413635254,38.61003112792969,5.117286205291748,14.22231101989746,14.117842674255373,3.4515063762664795,14.121536254882812,23.101097106933594,11.905536651611328,1.205006122589111,9.08921241760254,7.521010398864746,19.041051864624023,15.462196350097656,1.328995943069458,7.256202697753906,22.19489097595215,55.49491882324219,15.387986183166504,10.702982902526855,0.5639603137969971,2.1106886863708496,1.8993289470672607,21.18000030517578,3.2811636924743652,0.7239300012588501,47.58359146118164
2022-09-30,19.617074966430664,6.827953338623047,45.52717208862305,162.10548400878906,19.390682220458984,3.7140605449676514,4.616806983947754,2.6088709831237793,19.198238372802734,31.658830642700195,4.288442134857178,12.825029373168944,12.29393196105957,3.237696409225464,13.740830421447754,21.630691528320312,8.779159545898438,1.0382847785949707,8.386405944824219,7.535398960113525,18.802490234375,15.229053497314451,1.2783445119857788,6.776308536529541,19.367298126220703,51.976287841796875,13.257210731506348,9.730359077453612,0.5651095509529114,2.0936601161956787,1.9130054712295532,16.165000915527344,2.691255569458008,0.7481551766395569,47.58359146118164
2022-10-31,22.00878143310547,7.380986213684082,50.11695098876953,163.45187377929688,21.219987869262695,4.18710994720459,4.950546741485596,2.6419644355773926,23.221925735473633,32.96342468261719,4.635097026824951,14.04349136352539,12.747967720031738,3.329329252243042,12.156030654907228,22.851404190063477,8.506355285644531,1.3553918600082395,8.992936134338379,8.681777954101562,20.269222259521484,17.0989990234375,1.394922971725464,7.346357822418213,21.187314987182617,57.96178436279297,13.797289848327637,11.32941722869873,0.6531103849411011,2.2897088527679443,2.121572732925415,16.0,2.7781474590301514,0.7235262393951416,51.286434173583984
2022-11-30,22.9501953125,7.830741882324219,48.71055221557617,167.31150817871094,23.415163040161133,4.626729965209961,5.093008518218994,2.8066439628601074,21.92279815673828,32.465484619140625,5.104254245758057,14.721338272094728,13.37275505065918,3.215878963470459,12.660689353942873,23.674463272094727,10.037419319152832,1.4980899095535278,9.434926986694336,9.396465301513672,22.409683227539062,18.454509735107425,1.4616544246673584,7.6035237312316895,21.856565475463867,65.6301040649414,14.172812461853027,12.199009895324709,0.7301111221313477,2.5450737476348877,2.27372407913208,17.079999923706055,2.8578646183013916,0.7994319200515747,50.69057083129883
2022-12-31,22.70424461364746,7.69748067855835,46.13534164428711,154.29641723632812,23.739233016967773,4.64486837387085,5.073581695556641,2.893317222595215,21.706275939941406,30.792421340942383,5.221543788909912,14.667277336120604,12.04944896697998,3.063157320022583,13.261125564575195,23.020206451416016,10.645298957824709,1.3361730575561523,9.56620979309082,10.21667766571045,22.400665283203125,19.271080017089844,1.5035005807876587,7.693238735198975,20.138906478881836,61.48041534423828,13.721342086791992,12.240222930908203,0.7230513691902161,2.5022165775299072,2.2224371433258057,17.1200008392334,2.698430061340332,0.8325396776199341,51.243865966796875
2023-01-31,23.018047332763672,8.265503883361816,54.830265045166016,160.66932678222656,29.29591941833496,5.328324317932129,5.430184841156006,3.2045538425445557,24.575185775756836,35.731956481933594,5.803645133972168,15.195415496826172,13.332420349121094,3.0020687580108643,14.758936882019045,25.437938690185547,11.984609603881836,1.836337208747864,9.404292106628418,10.74429988861084,25.7990779876709,20.3162899017334,1.5325738191604614,7.859816551208496,21.538938522338867,57.86616897583008,13.704462051391602,12.438045501708984,1.005107045173645,2.8598039150238037,2.410490036010742,18.78499984741211,2.9056360721588135,0.9100602865219116,51.50188064575195
2023-02-28,24.735395431518555,8.910907745361328,56.445709228515625,159.86151123046875,30.32312774658203,6.0785603523254395,5.456432819366455,3.192734718322754,25.395750045776367,35.41327667236328,5.899214267730713,15.44493007659912,13.73324203491211,3.042372465133667,15.005528450012209,24.70415306091309,11.40144157409668,1.6965217590332031,9.666715621948242,11.454190254211426,26.22275161743164,18.65048599243164,1.6845853328704834,7.881734371185303,21.58864402770996,53.37226486206055,13.471673011779783,12.659975051879885,1.0357427597045898,3.3236403465270996,2.693937301635742,17.399999618530273,3.207282066345215,0.977083384990692,52.76438903808594
2023-03-31,25.33091163635254,8.129219055175781,58.59331130981445,165.7855987548828,27.95330238342285,5.41736364364624,4.286728382110596,2.823978900909424,24.31312561035156,35.612449645996094,5.0608134269714355,16.634281158447266,14.332453727722168,2.777817964553833,14.786337852478027,25.484975814819336,9.002542495727539,1.6484754085540771,10.21833610534668,11.943440437316896,27.854351043701172,19.523012161254883,1.5433725118637085,7.066383361816406,22.98867416381836,42.28092956542969,13.891860008239746,11.968128204345703,0.8299371600151062,3.0589096546173096,2.585620641708374,16.604999542236328,3.310608386993408,0.797816812992096,57.46617126464844
2023-04-30,26.927576065063477,8.405511856079102,60.56985855102539,150.79579162597656,27.1253604888916,5.482494354248047,4.476809978485107,2.641176700592041,25.06545639038086,38.01250076293945,5.034749507904053,16.9420166015625,14.700886726379396,2.930445671081543,14.183558464050291,26.74558448791504,9.212087631225586,1.6609673500061035,10.480801582336426,11.51175022125244,28.08872413635254,20.932064056396484,1.5093152523040771,7.022546768188477,23.871187210083008,36.027713775634766,14.153403282165527,11.259405136108398,0.8094862103462219,2.845071792602539,2.6223082542419434,14.3100004196167,3.437266111373902,0.7425026297569275,54.15751266479492
2023-05-31,26.858531951904297,8.185850143432617,63.57268905639648,135.8059844970703,25.485870361328125,5.295362949371338,4.46011209487915,2.8862361907958984,24.53332138061523,37.75358581542969,4.756730079650879,16.825572967529297,14.457963943481444,3.026601076126098,15.096858978271484,27.23477554321289,10.719430923461914,1.7263107299804688,10.14704704284668,11.003314971923828,28.75324249267578,19.74370765686035,1.5267595052719116,6.741995811462402,22.454103469848633,31.01749038696289,13.587438583374023,10.706769943237305,0.7916650772094727,2.7687456607818604,2.445857524871826,12.69499969482422,3.308108329772949,0.754701554775238,54.418724060058594
2023-06-30,27.764745712280273,8.343733787536621,66.23342895507812,139.48609924316406,23.90087127685547,6.084475994110107,4.700567245483398,3.1894302368164062,25.689340591430664,36.83737564086914,4.81754732131958,16.34317970275879,14.5753755569458,2.91213059425354,16.284151077270508,27.25358772277832,11.6040678024292,1.8132747411727903,10.636597633361816,11.108838081359863,32.585174560546875,20.949039459228516,1.58159077167511,7.092737674713135,22.99394416809082,29.124313354492188,13.192978858947754,11.246748924255373,0.9030466079711914,3.0778989791870117,2.804277181625366,14.045000076293944,3.096456289291382,0.8156874775886536,55.11528015136719
2023-07-31,27.436782836914062,8.213306427001953,61.97624588012695,122.38694763183594,23.801006317138672,6.238491535186768,4.9904303550720215,3.090049982070923,26.129730224609375,37.003780364990234,5.099909782409668,17.49934959411621,13.065205574035645,2.884657621383667,18.375608444213867,28.354270935058594,13.195426940917969,1.9136921167373655,10.106992721557615,12.682110786437988,31.98786735534668,21.492290496826172,1.6441936492919922,7.662690162658691,23.39882469177246,33.30195236206055,13.650126457214355,11.727666854858398,0.9587372541427612,3.349318265914917,2.860898494720459,14.225000381469728,3.361762046813965,0.8978491425514221,51.811180114746094
2023-08-31,29.339139938354492,8.192896842956543,60.83256530761719,121.9592056274414,21.678892135620117,6.28694486618042,5.022692680358887,3.1447935104370117,26.156402587890625,35.1705322265625,5.099460124969482,17.225431442260742,13.539971351623535,2.957918643951416,19.339754104614254,27.74759864807129,12.498589515686035,1.818560004234314,10.02655792236328,12.79213047027588,32.4932746887207,21.220664978027344,1.6963624954223633,7.481752872467041,22.555320739746097,34.74224853515625,13.47057819366455,12.313740730285645,0.915041446685791,3.275212287902832,2.704414129257202,13.739999771118164,3.315805196762085,0.863968014717102,52.689334869384766
2023-09-30,30.860898971557617,8.102709770202637,55.04722595214844,111.64561462402344,23.45292282104492,6.671119213104248,5.131364822387695,3.1885881423950195,23.8835506439209,32.84907913208008,4.8903913497924805,17.31075096130371,13.484074592590332,2.930445671081543,18.044851303100582,27.481979370117188,12.15264129638672,1.6398271322250366,9.692644119262695,13.429286003112791,32.428951263427734,20.952268600463867,1.6781034469604492,7.223917484283447,22.137426376342773,31.258289337158203,13.371827125549316,13.482768058776855,0.9428868293762208,3.290215015411377,2.560816764831543,14.649999618530272,3.3539578914642334,0.8631210923194885,50.75739288330078
2023-10-31,30.951478958129883,8.132771492004395,51.72209930419922,110.07315063476562,21.21365737915039,6.4219255447387695,5.1718573570251465,3.229856252670288,22.411787033081055,27.618330001831055,4.808581829071045,15.954626083374023,13.582968711853027,2.715240955352783,15.482985496520996,26.97920608520508,10.462441444396973,1.5879367589950562,9.605735778808594,12.988178253173828,29.911088943481445,20.06915283203125,1.7059268951416016,7.110831260681152,22.945236206054688,31.336143493652344,13.201255798339844,11.97169303894043,1.003289818763733,3.151550769805908,2.5092694759368896,14.149999618530272,3.161460876464844,0.8317810297012329,47.94729232788086
2023-11-30,33.1978874206543,8.903785705566406,60.37127304077149,119.78548431396484,25.60736846923828,7.516537189483643,5.589978218078613,3.4791488647460938,24.05122184753418,34.91147994995117,5.49032735824585,17.229921340942383,14.447222709655762,2.857184648513794,17.65358543395996,30.59355735778809,12.814884185791016,1.7066116333007812,10.378767013549805,13.870393753051758,35.40540313720703,20.588634490966797,1.7580960988998413,8.377391815185547,23.563983917236328,38.14834976196289,13.807230949401855,12.15787124633789,1.1480857133865356,3.536407232284546,2.8332836627960205,17.165000915527344,3.4285287857055664,0.8631210923194885,49.440162658691406
2023-12-31,36.37727737426758,9.42103672027588,62.35097122192383,123.30043029785156,28.50247383117676,7.26910924911499,5.027857780456543,3.1380558013916016,23.958070755004883,35.57185363769531,5.953915119171143,16.57880210876465,13.12719440460205,2.893815279006958,17.560422897338867,31.80728530883789,15.276053428649902,1.7114163637161257,10.859054565429688,13.723358154296877,36.902854919433594,21.19468879699707,1.739400029182434,9.31230354309082,23.640838623046875,39.97791290283203,13.385293006896973,11.646964073181152,0.9535965919494628,3.516403913497925,2.877467155456543,18.61000061035156,3.064344882965088,0.7538544535636902,47.06913757324219
2024-01-31,33.528926849365234,8.647370338439941,62.52396011352539,111.22937774658205,24.794906616210938,7.666761875152588,5.083846569061279,3.330078601837158,22.82164764404297,35.69155502319336,5.085824489593506,16.928701400756836,13.542106628417969,2.7885024547576904,19.096240997314453,34.10950469970703,10.027536392211914,1.667694091796875,10.223246574401855,16.144550323486328,37.1649055480957,22.718490600585938,1.8262356519699097,8.798553466796875,21.889667510986328,37.72014999389648,13.852118492126465,11.898088455200195,1.0614317655563354,3.47546648979187,2.813032627105713,13.69499969482422,3.395784616470337,0.7517369389533997,48.823184967041016
2024-02-29,35.17593002319336,9.24647331237793,52.622501373291016,95.68963623046876,23.9738826751709,8.117436408996582,5.215386390686035,3.5119948387145996,23.33327293395996,33.18775939941406,4.563153266906738,15.34278678894043,11.976103782653809,2.7812962532043457,20.462968826293945,33.377418518066406,7.496188163757324,1.6595261096954346,9.881929397583008,17.320838928222656,38.381587982177734,21.506376266479492,1.753723382949829,8.104296684265137,19.157838821411133,29.58443260192871,13.442461967468262,13.1386137008667,1.0535107851028442,3.5778093338012695,2.8454926013946533,11.020000457763672,3.416501760482788,0.8000174760818481,46.9315071105957
2024-03-31,35.95472717285156,9.273842811584473,57.51896667480469,104.38449096679688,25.62633514404297,9.755769729614258,6.027735233306885,3.784027099609375,25.20979118347168,32.688995361328125,4.99038028717041,15.826862335205078,12.353022575378418,2.9157254695892334,20.80465316772461,35.33286666870117,8.24145793914795,1.9891250133514404,10.696117401123049,18.830406188964844,43.67882537841797,23.591686248779297,2.096590518951416,9.233622550964355,17.59929084777832,27.968969345092773,14.452933311462402,13.776583671569824,1.2805832624435425,4.206752300262451,3.209625720977783,10.104999542236328,3.6831204891204834,0.9715404510498048,53.05693054199219
2024-04-30,34.84215545654297,9.232787132263184,57.82862091064453,100.54580688476562,24.438711166381836,8.9913911819458,6.701719284057617,4.535995960235596,23.598636627197266,30.97324562072754,4.994925498962402,15.766928672790527,12.34853458404541,3.156770944595337,18.887435913085938,32.55863952636719,8.545891761779785,1.9727890491485596,10.710076332092283,17.673725128173828,40.103660583496094,23.2819881439209,2.024973154067993,9.821425437927246,20.76891708374023,29.623361587524418,14.311192512512209,13.1386137008667,1.5807061195373535,4.254667282104492,3.066975355148315,9.574999809265137,3.788506507873535,1.0393028259277344,53.77756881713867
2024-05-31,38.12425231933594,9.18717098236084,63.22828674316406,109.0556640625,23.224693298339844,9.1064453125,7.333956718444824,4.827281475067139,26.584009170532227,33.447113037109375,5.653946876525879,16.87337875366211,12.680581092834473,3.5276107788085938,21.20328140258789,34.928287506103516,9.219995498657228,1.9333912134170532,11.259072303771973,20.683061599731445,41.47247314453125,24.1199951171875,1.9784218072891235,10.200953483581545,22.036968231201172,36.39664077758789,15.125057220458984,13.401832580566406,1.7421057224273682,4.587818622589111,3.2377803325653076,11.789999961853027,3.859664916992187,1.1936084032058716,54.13788604736328
2024-06-30,37.34545135498047,8.840484619140625,60.13170623779297,102.02578735351562,21.708003997802734,8.567755699157715,6.887777328491211,4.527751445770264,24.59376335144043,30.29492950439453,4.935840606689453,16.16801643371582,12.465200424194336,3.342190980911255,18.4982967376709,35.21681594848633,7.7689924240112305,1.8406615257263184,11.277740478515623,18.928430557250977,44.13828659057617,24.06534194946289,2.0050954818725586,9.837099075317385,18.001022338867188,30.966337203979492,14.92387580871582,13.14753532409668,1.6180866956710815,4.109536170959473,3.0913760662078857,11.56999969482422,3.566925287246704,1.1289215087890625,56.83892059326172
2024-07-31,38.254051208496094,8.840484619140625,58.776954650878906,110.53564453125,22.65806770324707,8.890235900878906,7.229891777038574,4.933537006378174,25.588884353637695,32.116729736328125,5.109320163726807,16.95026969909668,12.420329093933104,3.2865653038024902,19.5328369140625,35.68301010131836,9.190342903137209,1.8901492357254028,11.338250160217283,18.173648834228516,42.71017074584961,24.885129928588867,2.0832886695861816,9.978981018066406,19.804698944091797,38.478084564208984,15.641963958740234,11.755600929260254,1.7542377710342407,4.227683067321777,3.0613443851470947,11.010000228881836,3.905273199081421,1.1005654335021973,56.93134307861328
2024-08-31,39.66148376464844,8.96658706665039,59.7348518371582,118.24071502685548,22.72977066040039,8.785796165466309,7.32888126373291,5.0013203620910645,26.1763916015625,34.861324310302734,5.399514675140381,18.086599349975582,13.529800415039062,3.5595076084136963,21.573312759399418,36.65423583984375,9.903983116149902,2.08617901802063,12.285165786743164,16.80586051940918,46.63272857666016,25.322351455688477,2.120523452758789,10.489752769470217,21.052955627441406,40.399017333984375,16.415939331054688,11.498509407043455,1.7461495399475098,4.2665910720825195,3.048205852508545,11.25,3.825840473175049,1.085501194000244,56.46923828125
