Date,AC.PA,AI.PA,AIR.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CO.PA,CS.PA,DSY.PA,EL.PA,EMEIS.PA,EN.PA,ENGI.PA,ENX.PA,ERF.PA,GET.PA,HO.PA,LR.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,SAF.PA,SAN.PA,SK.PA,SOI.PA,STLAP.PA,STM,SU.PA,SW.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,WLN.PA
2024-07-31,34.611324310302734,165.7957763671875,136.883056640625,72.43648529052734,58.47889709472656,57.66193771362305,12.6847505569458,3.5,30.83979034423828,34.76877975463867,208.36447143554688,10.35200023651123,30.30373191833496,13.38954734802246,91.65419006347656,53.62235641479492,15.90790843963623,143.79957580566406,97.8668441772461,631.786865234375,35.1691780090332,393.5191650390625,9.400141716003418,89.80343627929688,112.71300506591795,2001.9654541015625,200.8346710205078,91.3083267211914,89.57821655273438,119.3000030517578,14.142914772033691,33.20098876953125,218.91824340820312,78.68810272216797,113.72852325439452,58.066871643066406,66.12692260742188,27.764719009399418,10.5
2024-08-31,37.043941497802734,165.73684692382812,135.76812744140625,60.89122772216797,61.04512405395508,56.86233901977539,13.401714324951172,3.5295000076293945,32.65277862548828,35.006919860839844,210.82508850097656,8.982000350952148,30.749652862548828,14.669567108154297,94.69298553466795,51.06473159790039,15.753416061401367,148.74131774902344,99.16024017333984,652.3948974609375,34.121788024902344,389.541259765625,9.445995330810549,95.67927551269533,119.31564331054688,2146.447509765625,195.7420959472656,96.9306869506836,91.56238555908205,112.4000015258789,13.898755073547363,31.42095947265625,225.6473846435547,72.3517074584961,94.3221664428711,57.79735565185547,69.1422348022461,28.625194549560547,8.284000396728516
2024-09-30,37.94887924194336,170.19656372070312,128.335205078125,52.6743278503418,63.51414489746094,55.92644119262695,14.07271957397461,3.0,32.77617263793945,35.354209899902344,209.25030517578125,5.625,28.52004051208496,14.287403106689451,95.52620697021484,56.266136169433594,15.4685697555542,139.49391174316406,101.2179183959961,666.1336059570312,35.03464889526367,394.8942565917969,9.432239532470703,94.50518035888672,125.61492156982422,2183.062744140625,208.7454376220703,98.55897521972656,99.2087173461914,89.5999984741211,11.3837251663208,29.23771858215332,232.03269958496097,71.21338653564453,88.73114776611328,54.36799240112305,75.0010986328125,28.2236385345459,6.538000106811523
2024-10-31,40.53718566894531,161.74862670898438,137.0786590576172,50.118621826171875,63.86408615112305,57.01680374145508,13.360350608825684,2.1700000762939453,32.76668167114258,31.21648597717285,212.0061798095703,6.0920000076293945,27.922317504882812,14.19531536102295,99.39823150634766,44.67669677734375,15.048542976379396,144.9738311767578,101.5118637084961,589.990234375,29.836145401000977,338.12298583984375,9.2579927444458,94.04324340820312,105.83705139160156,2052.43505859375,205.48223876953125,93.01323699951172,93.3045883178711,72.44999694824219,11.565467834472656,26.776952743530273,233.0150604248047,77.15992736816406,92.45213317871094,54.02640914916992,71.45142364501953,27.889009475708008,6.420000076293945
2024-11-30,42.502742767333984,154.49911499023438,144.3159637451172,8972.0,62.853153228759766,51.465049743652344,13.236260414123535,1.3339999914169312,31.30489921569824,32.39727783203125,226.17930603027344,5.843999862670898,26.717378616333008,13.89142608642578,103.61334228515624,46.268760681152344,14.932673454284668,138.46640014648438,92.96762084960938,573.2522583007812,29.547874450683594,322.8006286621094,9.248823165893556,98.83586883544922,98.10191345214844,2043.52880859375,218.04058837890625,88.20500946044922,86.91651916503906,78.1500015258789,11.49937915802002,25.158891677856445,239.2039031982422,75.99961853027344,84.93383026123047,51.73923110961914,74.00871276855469,26.359272003173828,6.6519999504089355
2024-12-31,45.772186279296875,154.14547729492188,151.3772430419922,26.0,63.30030059814453,53.809326171875,12.620407104492188,1.0944000482559204,32.576839447021484,33.24069595336914,231.8879241943359,6.060999870300293,27.077911376953125,14.098623275756836,106.16201782226562,48.76068878173828,14.874738693237305,135.67750549316406,92.1445541381836,614.8553466796875,30.556825637817383,335.7657165527344,8.829713821411133,99.12458038330078,103.24869537353516,2297.856689453125,209.7342834472656,89.785400390625,84.69036865234375,87.1500015258789,11.605854988098145,24.635982513427734,236.6497802734375,76.91819763183594,79.30465698242188,50.23326110839844,69.39032745361328,25.91947364807129,8.477999687194824
2025-01-31,48.41887283325195,165.6189727783203,163.44595336914062,23.0,65.59435272216797,59.715450286865234,12.58363914489746,0.9664999842643738,34.78849792480469,37.50741195678711,261.513671875,6.349999904632568,29.060840606689453,14.655753135681152,109.88700103759766,51.28227996826172,14.923017501831056,153.6742706298828,96.88700103759766,687.0238037109375,32.28645706176758,352.119384765625,9.808897018432615,99.0764617919922,104.3853759765625,2695.6767578125,237.2241973876953,99.99569702148438,88.90068817138672,84.80000305175781,11.895909309387209,22.227378845214844,241.02127075195312,71.19999694824219,86.47947692871094,53.07576370239258,77.1576156616211,26.340150833129883,8.520000457763672
2025-02-28,46.76469421386719,173.49716186523438,162.0571746826172,32.0,66.93578338623047,66.2031021118164,11.770161628723145,0.6585000157356262,35.538368225097656,37.68601989746094,282.379638671875,10.965999603271484,31.34737968444824,15.875914573669434,118.8073501586914,47.771827697753906,15.42029094696045,188.67181396484375,103.42256927490234,678.6251831054688,32.82456588745117,346.7172546386719,10.915057182312012,91.90676879882812,97.80208587646484,2708.54150390625,247.31044006347656,99.95738220214844,82.367431640625,57.70000076293945,11.352516174316406,24.445165634155273,229.8223876953125,74.05000305175781,88.40675354003906,55.201175689697266,77.78739166259766,27.49701499938965,6.199999809265137
2025-03-31,40.760986328125,172.0433349609375,159.2013702392578,39.0,68.8604507446289,69.88307189941406,12.151623725891112,0.6032000184059143,37.39882278442383,34.66954803466797,261.2183837890625,10.970000267028809,34.544734954833984,16.60801124572754,131.0605926513672,48.67169189453125,15.400979042053224,241.7834625244141,95.2800521850586,558.310546875,31.142980575561523,336.7479248046875,11.340503692626951,83.47637176513672,86.44473266601562,2388.876220703125,239.30078125,97.6203155517578,84.06123352050781,49.0,9.42860984802246,21.74223899841309,207.03172302246097,59.400001525878906,88.23501586914062,56.99726867675781,74.3331527709961,30.355709075927734,5.6579999923706055
2025-04-30,41.987030029296875,177.36749267578125,143.90521240234375,35.7599983215332,73.83738708496094,67.50244140625,12.496317863464355,0.5539000034332275,39.45860290527344,32.58580780029297,248.7184906005859,11.288000106811523,36.7174186706543,16.746143341064453,144.0980224609375,54.86195373535156,16.105852127075195,241.0943298339844,94.3590087890625,476.47320556640625,30.91236114501953,380.1121215820313,12.087397575378418,85.90155792236328,90.19578552246094,2369.059814453125,230.40115356445312,91.85427856445312,80.04449462890625,49.61000061035156,7.479001998901367,22.56831932067871,200.59727478027344,55.900001525878906,92.0323257446289,49.536006927490234,71.10791015625,30.766826629638672,4.869999885559082
2025-05-31,45.4900016784668,179.17495727539062,162.0800018310547,38.599998474121094,73.13750457763672,70.09204864501953,12.101067543029783,0.5149999856948853,39.401649475097656,32.74456787109375,240.8445281982422,10.1899995803833,36.423301696777344,18.98500061035156,140.569091796875,58.7400016784668,16.270000457763672,263.24468994140625,104.79434204101562,474.15728759765625,32.36333084106445,365.77197265625,12.41830062866211,92.27246856689452,86.21739196777344,2405.72021484375,258.484375,83.82780456542969,84.59358215332031,43.41999816894531,8.956999778747559,24.85396957397461,217.4447021484375,60.849998474121094,84.95291900634766,50.02013397216797,79.63856506347656,28.95026397705078,5.230000019073486
2025-06-30,43.13522720336914,175.13999938964844,177.25999450683594,32.28499984741211,69.36000061035156,73.7996826171875,11.970000267028809,0.4162000119686126,41.66999816894531,30.729999542236328,232.8999938964844,11.239999771118164,38.400001525878906,19.924999237060547,145.10000610351562,60.439998626708984,15.825833320617676,248.5197296142578,113.5,440.7952575683594,31.540000915527344,363.1000061035156,12.210304260253906,92.08000183105467,80.13613891601562,2299.0,275.8999938964844,82.20999908447266,77.5279769897461,46.68000030517578,8.508000373840332,30.220279693603516,225.8000030517578,52.20000076293945,82.31999969482422,50.4461669921875,81.13999938964844,30.25,3.5850000381469727
2025-07-31,44.65999984741211,172.8000030517578,176.0399932861328,27.21500015258789,71.87999725341797,77.41616821289062,12.56999969482422,0.481000006198883,42.68000030517578,28.88999938964844,260.6000061035156,13.640000343322754,36.150001525878906,19.6200008392334,141.60000610351562,67.31999969482422,15.899999618530272,234.7794647216797,129.9499969482422,468.3078002929687,31.260000228881836,389.3500061035156,13.061967849731444,77.18243408203125,85.59222412109375,2151.0,289.5,78.83999633789062,64.4000015258789,38.25,7.764999866485596,25.349750518798828,228.25,52.29999923706055,85.72000122070312,51.16523742675781,85.23999786376953,29.700000762939453,3.2039999961853027
2025-08-31,42.27000045776367,176.22000122070312,179.05999755859375,43.68000030517578,71.18000030517578,74.29283905029297,12.364999771118164,0.5799999833106995,39.790000915527344,26.600000381469727,260.20001220703125,12.210000038146973,36.63999938964844,17.690000534057617,141.10000610351562,64.81999969482422,16.149999618530273,224.2253265380859,130.10000610351562,499.78607177734375,30.93000030517578,397.8999938964844,13.605195999145508,78.83999633789062,94.38763427734376,2091.0,284.8999938964844,84.48999786376953,62.20000076293945,35.439998626708984,8.178999900817871,26.90482711791992,210.0500030517578,51.29999923706055,65.91999816894531,52.62091827392578,88.80000305175781,28.209999084472656,2.8399999141693115
2025-09-30,40.29999923706055,176.86000061035156,197.3999938964844,57.18000030517578,74.16000366210938,74.77632904052734,12.895000457763672,0.4803999960422516,40.63999938964844,28.510000228881836,276.0,14.760000228881836,38.31999969482422,18.2549991607666,127.4000015258789,61.779998779296875,15.65999984741211,265.4461669921875,140.60000610351562,516.0457153320312,30.540000915527344,368.5,13.51710605621338,81.68000030517578,81.12287139892578,2083.0,300.1000061035156,78.55000305175781,62.45000076293945,38.77000045776367,7.870999813079834,28.170820236206055,237.6000061035156,53.54999923706055,63.34000015258789,50.880001068115234,89.44000244140625,28.979999542236328,2.75
2025-10-31,44.150001525878906,167.9199981689453,213.3999938964844,50.72999954223633,76.68000030517578,67.05999755859375,13.050000190734863,0.3549999892711639,37.630001068115234,24.6299991607666,317.29998779296875,14.3100004196167,39.130001068115234,20.299999237060547,124.0,61.13999938964844,15.829999923706056,245.83140563964844,149.5,606.86181640625,27.690000534057617,362.6499938964844,13.54157543182373,86.80000305175781,82.50178527832031,2149.0,307.8999938964844,87.5999984741211,47.97999954223633,41.04999923706055,8.777000427246094,24.469999313354492,246.1000061035156,48.040000915527344,61.959999084472656,53.06352233886719,89.63999938964844,28.649999618530273,2.3510000705718994
2025-11-30,46.619998931884766,165.1199951171875,204.4499969482422,46.0,77.0,73.69000244140625,13.265000343322754,0.2522000074386596,38.900001525878906,24.11000061035156,308.70001220703125,13.369999885559082,43.02000045776367,21.899999618530273,132.3000030517578,58.63999938964844,15.579999923706056,224.42445373535156,130.5500030517578,630.0615844726562,28.149999618530273,375.6000061035156,13.889045715332031,83.9800033569336,75.33531951904297,2100.0,290.29998779296875,85.76000213623047,48.720001220703125,26.549999237060547,9.199000358581545,22.989999771118164,231.0,45.540000915527344,59.2400016784668,56.79999923706055,91.62000274658205,29.290000915527344,1.5299999713897705
